Date,Open,High,Low,Close,Adj Close,Volume,MA_30,MA_90,Daily_Return,Volatility,Year,Month,EMA_30,Lag_1,Lag_2,Lag_3
2013-02-15,66.978569,67.165718,65.702858,65.737144,57.64452,97936300,66.31857260000001,71.51214296,-0.01378084364137655,4.110729858421033,2013,2,68.78418481620633,66.655716,66.715714,66.842857
2013-02-19,65.871429,66.104286,64.835716,65.71286,57.623222,108945900,66.5710014,71.28700014,-0.00036941063335504953,3.9630385454887036,2013,2,68.58603482680428,65.737144,66.655716,66.715714
2013-02-20,65.384285,65.384285,64.114288,64.121429,56.227711,119075600,66.4425727,71.00588594,-0.024217953685169102,3.856444937609374,2013,2,68.29799573949097,65.71286,65.737144,66.655716
2013-02-21,63.714287,64.167145,63.259998,63.722858,55.878208,111795600,66.2812869,70.75677162,-0.006215878314252854,3.712429150711882,2013,2,68.00282556110746,64.121429,65.71286,65.737144
2013-02-22,64.178574,64.514282,63.799999,64.401428,56.473236,82663700,66.0325724,70.53102882,0.010648769080633391,3.5784697101660607,2013,2,67.77047733014932,63.722858,64.121429,65.71286
2013-02-25,64.835716,65.017143,63.224285,63.257141,55.469814,93144800,65.5728579,70.24934302000001,-0.01776803769009594,3.3806614748781425,2013,2,67.47929433968973,64.401428,63.722858,64.121429
2013-02-26,63.402859,64.505714,62.522858,64.138573,56.242744,125374900,65.130572,69.99211448,0.013934110616855122,3.1319795918488826,2013,2,67.26376392969581,63.257141,64.401428,63.722858
2013-02-27,64.061432,64.634285,62.950001,63.509998,55.691559,146837600,64.79728610000001,69.74891448,-0.009800264811005266,3.0433735277034386,2013,2,67.0215854815868,64.138573,63.257141,64.401428
2013-02-28,63.435715,63.98143,63.057144,63.057144,55.294441,80628800,64.4314291,69.55351454,-0.007130436376332483,3.0537121623953847,2013,2,66.76581506240042,63.509998,64.138573,63.257141
2013-03-01,62.57143,62.597141,61.425713,61.495716,53.925251,138112100,63.915429100000004,69.30105750000001,-0.024762111014732913,2.954217449348009,2013,3,66.42580867001001,63.057144,63.509998,64.138573
2013-03-04,61.114285,61.171429,59.857143,60.007141,52.619907,145688900,63.34242879999999,68.97577170000001,-0.02420615771023793,2.92774593582386,2013,3,66.01170107695198,61.495716,63.057144,63.509998
2013-03-05,60.21143,62.169998,60.107143,61.591427,54.009163,159608400,62.930285500000004,68.70385742,0.02640162443333205,2.7910033122845004,2013,3,65.72652210331482,60.007141,61.495716,63.057144
2013-03-06,62.072857,62.17857,60.632858,60.808571,53.322685,115062500,62.59899969999999,68.42937164,-0.012710470241256155,2.5799679599081053,2013,3,65.40923493439047,61.591427,60.007141,61.495716
2013-03-07,60.642857,61.715714,60.151428,61.511429,53.939014,117118400,62.377856799999996,68.17580018000001,0.011558535062433872,2.076392905291126,2013,3,65.15776358306651,60.808571,61.591427,60.007141
2013-03-08,61.400002,62.204285,61.23,61.674286,54.081837,97870500,62.1051426,67.92308594,0.002647589279709317,2.1360821969273966,2013,3,64.93302309323603,61.511429,60.808571,61.591427
2013-03-11,61.392857,62.715714,60.734287,62.552856,54.852242,118559000,62.03471410000001,67.70842880000001,0.014245320975422304,2.143618698824604,2013,3,64.77946392554672,61.674286,61.511429,60.808571
2013-03-12,62.228573,62.697144,61.081429,61.204285,53.669682,116477900,61.741285299999994,67.46091446,-0.02155890372135849,2.2178972285373244,2013,3,64.5488072201335,62.552856,61.674286,61.511429
2013-03-13,61.207142,62.07143,60.765713,61.192856,53.659664,101387300,61.509571099999995,67.2288002,-0.00018673529149138002,2.271557343815704,2013,3,64.33229423771589,61.204285,62.552856,61.674286
2013-03-14,61.832859,62.091427,61.492859,61.785713,54.179539,75968900,61.382428000000004,66.94402878,0.009688336821540133,2.297500127282663,2013,3,64.16799867365614,61.192856,61.204285,62.552856
2013-03-15,62.561428,63.46143,62.464287,63.380001,55.577553,160990200,61.570856500000005,66.64297172,0.0258035057392636,2.2900555444859934,2013,3,64.11716011396813,61.785713,61.192856,61.204285
2013-03-18,63.064285,65.351425,63.028572,65.102859,57.088329,151549300,62.08042830000001,66.39617178,0.027182991051073024,2.2947670031406164,2013,3,64.18075359060018,63.380001,61.785713,61.192856
2013-03-19,65.64286,65.852859,64.071426,64.927139,56.934231,131693800,62.4139995,66.1890003,-0.002699113413744181,2.2977712167802236,2013,3,64.22890748806147,65.102859,63.380001,61.785713
2013-03-20,65.345711,65.375717,64.227142,64.582855,56.632324,77165200,62.791427899999995,65.98380026000001,-0.005302620834717553,2.2849391840371207,2013,3,64.25174281144812,64.927139,65.102859,63.380001
2013-03-21,64.317146,65.425713,64.300003,64.675713,56.713757,95813900,63.1078563,65.77642873999999,0.0014378119394071742,2.2742328426830754,2013,3,64.27909572687867,64.582855,64.927139,65.102859
2013-03-22,64.940002,66.014282,64.730003,65.987144,57.86375,98776300,63.53914209999999,65.61874304,0.020277024236284857,2.239378725268868,2013,3,64.38929238981179,64.675713,64.582855,64.927139
2013-03-25,66.384285,67.135712,65.968575,66.225716,58.072941,125283900,63.90642809999999,65.44751456,0.003615431514963019,2.1582938485183534,2013,3,64.50777133255656,65.987144,64.675713,64.582855
2013-03-26,66.491432,66.548569,65.790001,65.877144,57.767284,73573500,64.373714,65.27848594,-0.005263393452779042,2.0059897914975555,2013,3,64.5961179563686,66.225716,65.987144,64.675713
2013-03-27,65.208572,65.257141,64.389999,64.582855,56.632324,82809300,64.71271390000001,65.13657156000001,-0.019647011412638138,1.9266445109668122,2013,3,64.59526228176321,65.877144,66.225716,65.987144
2013-03-28,64.260002,64.545715,63.08857,63.237144,55.452278,110709900,64.857857,65.01297154000001,-0.020836969811879547,1.8399461306192952,2013,3,64.50764174736389,64.582855,65.877144,66.225716
2013-04-01,63.128571,63.385715,61.105713,61.272858,53.729809,97433000,64.64714269999999,64.79245732,-0.031062218749157933,1.7891303887998131,2013,4,64.2989460215225,63.237144,64.582855,65.877144
2013-04-02,61.085712,62.591427,60.914288,61.398571,53.84005,132379800,64.27671389999999,64.5842001,0.0020516914683497145,1.7670560316590318,2013,4,64.11182505222004,61.272858,63.237144,64.582855
2013-04-03,61.624287,62.468571,61.472858,61.712856,54.115654,90804000,63.95528559999999,64.38988574,0.00511876734069272,1.7238833865371,2013,4,63.95705285516956,61.398571,61.272858,63.237144
2013-04-04,61.965714,62.142857,60.75,61.102856,53.580742,89611900,63.6072857,64.16974284,-0.009884488249903733,1.7500947828548825,2013,4,63.772911122429875,61.712856,61.398571,61.272858
2013-04-05,60.642857,60.707142,59.954285,60.457142,53.014526,95923800,63.1854286,63.910285679999994,-0.010567656608391651,1.804259793448226,2013,4,63.558990533725066,61.102856,61.712856,61.398571
2013-04-08,60.692856,61.07143,60.355713,60.887142,53.391586,75207300,62.67542840000001,63.84088572,0.0071124764713488275,1.816811108719521,2013,4,63.38661320884729,60.457142,61.102856,61.712856
2013-04-09,60.908573,61.214287,60.392857,60.997143,53.488045,76653500,62.1525711,63.80402858,0.0018066375984604477,1.8427244867301371,2013,4,63.23245384043306,60.887142,60.457142,61.102856
2013-04-10,61.157143,62.437141,60.85857,62.241428,54.579151,93982000,61.7889995,63.76362856,0.02039907016628617,1.8240372550770119,2013,4,63.168516689398,60.997143,60.887142,60.457142
2013-04-11,61.959999,62.57,61.599998,62.047142,54.408779,82091100,61.5354282,63.6952286,-0.0031214900789229283,1.8193774310392572,2013,4,63.0961699352016,62.241428,60.997143,60.887142
2013-04-12,62.021427,62.021427,61.298573,61.400002,53.841305,59653300,61.351714,63.61800006000001,-0.010429811577783887,1.8297037001705954,2013,4,62.98673974577476,62.047142,62.241428,60.997143
2013-04-15,61.0,61.127144,59.935715,59.978573,52.594868,79380000,61.2222855,63.51617152,-0.023150308692172383,1.8795816425160579,2013,4,62.79266447175595,61.400002,62.047142,62.241428
2013-04-16,60.224285,60.944286,60.081429,60.89143,53.395344,76442800,61.171571400000005,63.437943000000004,0.015219718548489025,1.8460981871441757,2013,4,62.6700041831977,59.978573,61.400002,62.047142
2013-04-17,60.03857,60.085712,56.872856,57.542858,50.458996,236264000,60.754571600000006,63.32502872,-0.05499250058669991,2.052023093584645,2013,4,62.339220558329295,60.89143,59.978573,61.400002
2013-04-18,57.855713,57.970001,55.677143,56.007141,49.112339,166574800,60.24500009999999,63.137057219999996,-0.026688229493224136,2.344744494831735,2013,4,61.93069929633295,57.542858,60.89143,59.978573
2013-04-19,55.424286,57.085712,55.014286,55.790001,48.921928,152318600,59.778286,62.94614291999999,-0.00387700561255222,2.6203876481629202,2013,4,61.534525212545574,56.007141,57.542858,60.89143
2013-04-22,56.091427,57.457142,55.895714,56.952858,49.941639,107480100,59.3848576,62.74742862,0.020843466197464355,2.779086176317629,2013,4,61.23893377937133,55.790001,56.007141,57.542858
2013-04-23,57.712856,58.34,56.972858,58.01857,50.876152,166059600,59.0870003,62.5507143,0.018712177710203726,2.8625176866491016,2013,4,61.03116837418038,56.952858,55.790001,56.007141
2013-04-24,56.220001,59.32143,56.07143,57.922855,50.792217,242412800,58.655142999999995,62.33794276,-0.0016497304225181475,2.944246358731163,2013,4,60.830632027395666,58.01857,56.952858,55.790001
2013-04-25,58.747143,59.134285,58.142857,58.34,51.158012,96209400,58.2844288,62.16788562,0.007201734099605561,3.003523874099585,2013,4,60.669946090096815,57.922855,58.01857,56.952858
2013-04-26,58.544285,59.824287,58.32143,59.599998,52.262901,191024400,58.104428399999996,62.0255713,0.021597497428865298,3.0230727993543582,2013,4,60.600917181039215,58.34,57.922855,58.01857
2013-04-29,60.064285,61.945713,60.0,61.445713,53.881386,160081600,58.251142400000006,61.92137124,0.03096837352242865,3.0007704787583727,2013,4,60.65542013711531,59.599998,58.34,57.922855
2013-04-30,62.157143,63.607143,61.724285,63.254284,55.467304,172884600,58.4874278,61.87171404,0.029433640065336997,2.9399125589768405,2013,4,60.82308877347105,61.445713,59.599998,58.34
2013-05-01,63.494286,63.561428,62.055714,62.755714,55.030113,126727300,59.0087134,61.812571119999994,-0.0078819957870363,2.8738235075909966,2013,5,60.94777427198503,63.254284,61.445713,59.599998
2013-05-02,63.111427,64.084282,62.947144,63.645714,55.810555,105457100,59.7725707,61.80305682,0.014181975524969692,2.841136233699555,2013,5,61.121834899635786,62.755714,63.254284,61.445713
2013-05-03,64.472855,64.747147,64.164284,64.28286,56.369263,90325200,60.62185659999999,61.81425685999999,0.010010823352535558,2.8254655295021927,2013,5,61.32577200292552,63.645714,62.755714,63.254284
2013-05-06,65.101425,66.028572,64.901428,65.815712,57.713413,124160400,61.508142,61.84254254,0.023845423181233727,2.8155959081040813,2013,5,61.61544555117759,64.28286,63.645714,62.755714
2013-05-07,66.424286,66.535713,64.814285,65.522858,57.456627,120938300,62.258570799999994,61.88785688,-0.0044496061973774426,2.774874016746472,2013,5,61.867536676951794,65.815712,64.28286,63.645714
2013-05-08,65.577141,66.48143,65.115715,66.262856,58.105518,118149500,63.0925709,61.93034254,0.01129373813333956,2.798250167892677,2013,5,62.15110566558157,65.522858,65.815712,64.28286
2013-05-09,65.687141,66.14286,65.082855,65.252853,57.598583,99621900,63.78385619999999,61.96519964,-0.015242370476756917,2.8288606835194314,2013,5,62.351218396864745,66.262856,65.522858,65.815712
2013-05-10,65.424286,65.672859,64.354286,64.709999,57.119423,83713000,64.2948563,61.99825674000001,-0.008319237781066913,2.8777703981776868,2013,5,62.503397790637024,65.252853,66.262856,65.522858
2013-05-13,64.501427,65.414284,64.5,64.96286,57.342613,79237200,64.646571,62.06759962,0.00390760321291328,2.9565461622171543,2013,5,62.66207277190733,64.709999,65.252853,66.262856
2013-05-14,64.835716,65.028572,63.164288,63.408573,55.970642,111779500,64.6619999,62.13562826,-0.023925778514061857,2.9798211346301327,2013,5,62.71023407695156,64.96286,64.709999,65.252853
2013-05-15,62.737144,63.0,60.337143,61.264286,54.077888,185403400,64.51285709999999,62.12908544,-0.03381698875324002,2.9795319145201855,2013,5,62.61694710423416,63.408573,64.96286,64.709999
2013-05-16,60.462856,62.549999,59.842857,62.082859,54.800449,150801000,64.3565716,62.1545712,0.013361340732837457,2.981245657631261,2013,5,62.582489807183045,61.264286,63.408573,64.96286
2013-05-17,62.721428,62.869999,61.572857,61.894287,54.633984,106976100,64.1177143,62.16222836,-0.003037424549020895,2.9761499744882776,2013,5,62.53808962606994,62.082859,61.264286,63.408573
2013-05-20,61.701427,63.685715,61.442856,63.275715,55.853371,112894600,63.863714599999994,62.194256939999995,0.022319152008326792,2.990937745020902,2013,5,62.58567835987641,61.894287,62.082859,61.264286
2013-05-21,62.592857,63.639999,62.028572,62.808571,55.441029,114005500,63.5922859,62.19937124,-0.007382674379894372,2.9969274700961925,2013,5,62.600058530208244,63.275715,61.894287,62.082859
2013-05-22,63.435715,64.050003,62.602856,63.049999,55.654129,110759600,63.2710002,62.236285519999996,0.003843870289613749,3.0060893168184775,2013,5,62.62908694761658,62.808571,63.275715,61.894287
2013-05-23,62.278572,63.737144,62.255714,63.162857,55.753757,88255300,63.0620006,62.275685540000005,0.0017899762377475703,3.0177579410987443,2013,5,62.663523725192384,63.049999,62.808571,63.275715
2013-05-24,62.978573,63.665714,62.908573,63.592857,56.133308,69041700,62.9502864,62.311828420000005,0.006807798450282343,3.03648715959982,2013,5,62.72348071066821,63.162857,63.049999,62.808571
2013-05-28,64.271431,64.444283,62.978573,63.062859,55.665478,96536300,62.760286300000004,62.305485579999996,-0.00833423791606025,3.0254733901961113,2013,5,62.74537608417498,63.592857,63.162857,63.049999
2013-05-29,62.857143,63.92857,62.771427,63.564285,56.108093,82644100,62.775857499999994,62.274714100000004,0.00795120944326344,3.0345170662638608,2013,5,62.79820891745739,63.062859,63.592857,63.162857
2013-05-30,63.664288,64.928574,63.501427,64.511429,56.944138,88379900,63.1005718,62.266399899999996,0.014900568770654932,2.949050612581544,2013,5,62.908739245369965,63.564285,63.062859,63.592857
2013-05-31,64.64286,65.300003,64.214287,64.247147,56.710838,96075700,63.31700060000001,62.259685739999995,-0.0040966694444174445,2.7270326328903347,2013,5,62.99508813277027,64.511429,63.564285,63.062859
2013-06-03,64.389999,64.622856,63.21143,64.388573,56.835697,93088100,63.5664292,62.25394294000001,0.0022012806265154783,2.4357349566640516,2013,6,63.08499038227365,64.247147,64.511429,63.564285
2013-06-04,64.745712,64.918571,63.912857,64.187141,56.657883,73182200,63.65757180000001,62.21794288,-0.003128381180306561,2.185337361169972,2013,6,63.156096873743344,64.388573,64.247147,64.511429
2013-06-05,63.664288,64.388573,63.387142,63.587143,56.128265,72647400,63.735428999999996,62.16517142000001,-0.009347635533416221,1.9729418885144063,2013,6,63.183906301245045,64.187141,64.388573,64.247147
2013-06-06,63.638573,63.857143,62.007141,62.637142,55.289696,104233500,63.69414329999999,62.10037138,-0.014940142852463145,1.7085315969163424,2013,6,63.14863118503418,63.587143,64.187141,64.388573
2013-06-07,62.357143,63.32,61.824287,63.115715,55.712135,101133900,63.689429100000005,62.071028580000004,0.007640402877896468,1.4242155267306096,2013,6,63.146507560193186,62.637142,63.587143,64.187141
2013-06-10,63.532856,64.154289,62.400002,62.69857,55.343933,112538300,63.6000004,62.0602571,-0.0066092097665376714,1.2298395142466174,2013,6,63.117608362760286,63.115715,62.637142,63.587143
2013-06-11,62.248573,63.251427,61.902859,62.514286,55.181252,71528100,63.545143100000004,62.08508566,-0.002939205790498889,1.179278759187983,2013,6,63.07868433935503,62.69857,63.115715,62.637142
2013-06-12,62.785713,63.035713,61.642857,61.741428,54.499069,66306800,63.362857399999996,62.0919428,-0.012362902137281084,1.2281474095276104,2013,6,62.99240973681317,62.514286,62.69857,63.115715
2013-06-13,61.785713,62.44857,61.25,62.279999,54.974457,71458100,63.1397144,62.103285660000004,0.008723008479816885,1.2424156492365852,2013,6,62.94644775379156,61.741428,62.514286,62.69857
2013-06-14,62.200001,62.327145,61.214287,61.435715,54.22921,67966500,62.85857119999999,62.10994284,-0.013556262260055463,1.302709428754871,2013,6,62.84898112451189,62.279999,61.741428,62.514286
2013-06-17,61.634285,62.242859,61.48,61.714287,54.475101,64853600,62.5911426,62.135085739999994,0.004534365718702915,1.334237840388891,2013,6,62.77577505196077,61.435715,62.279999,61.741428
2013-06-18,61.651428,62.128571,61.458572,61.681427,54.446087,48756400,62.3405712,62.15097143999999,-0.0005324536926109014,1.2916324282790699,2013,6,62.7051719518325,61.714287,61.435715,62.279999
2013-06-19,61.628571,61.665714,60.42857,60.42857,53.340206,77735000,62.02471390000001,62.13959997999999,-0.020311738248208755,1.3221003430945688,2013,6,62.558294406549535,61.681427,61.714287,61.435715
2013-06-20,59.900002,60.854286,59.310001,59.548573,52.563431,89327700,61.71585699999999,62.08574288,-0.014562598453016551,1.3394732261757047,2013,6,62.364118831929176,60.42857,61.681427,61.714287
2013-06-21,59.784286,60.0,58.299999,59.07143,52.14225,120279600,61.3114285,62.02622864,-0.00801266891819552,1.4360090274810842,2013,6,62.151687294381,59.548573,60.42857,61.681427
2013-06-24,58.200001,58.380001,56.864285,57.505714,50.760197,120186500,60.7921429,61.94834288,-0.026505469733846043,1.6695405397193221,2013,6,61.85194708183453,59.07143,59.548573,60.42857
2013-06-25,57.957142,58.255714,56.975716,57.51857,50.771538,78540700,60.2925713,61.899142819999994,0.00022356039262461103,1.8284468675108454,2013,6,61.57237436687244,57.505714,59.07143,59.548573
2013-06-26,57.700001,57.827145,56.522858,56.867142,50.196545,91931000,59.8051427,61.81865705999999,-0.011325524956548705,2.0552454621775635,2013,6,61.268810988359434,57.51857,57.505714,59.07143
2013-06-27,57.035713,57.341427,56.220001,56.254284,49.655571,84311500,59.20257119999999,61.792885580000004,-0.010777014255437756,2.3040053152495514,2013,6,60.94529311813761,56.867142,57.51857,57.505714
2013-06-28,55.908573,57.181427,55.552856,56.647144,50.002346,144629100,58.723714099999995,61.80568564,0.006983645903305691,2.4885052790164575,2013,6,60.66799317502788,56.254284,56.867142,57.51857
2013-07-01,57.527142,58.895714,57.317142,58.459999,51.602547,97763400,58.3982853,61.8590856,0.03200258427856495,2.554200541252607,2013,7,60.52554193792736,56.647144,56.254284,56.867142
2013-07-02,58.565716,60.232857,58.495716,59.784286,52.771496,117466300,58.208571199999994,61.91571416,0.022652874147329305,2.5509191088398606,2013,7,60.477718974189486,58.459999,56.647144,56.254284
2013-07-03,60.122856,60.425713,59.635715,60.114285,53.062782,60232200,58.17714269999999,61.957628459999995,0.005519828404407123,2.5471250792414257,2013,7,60.45427162101569,59.784286,58.459999,56.647144
2013-07-05,60.055714,60.470001,59.335712,59.631428,52.636562,68506200,58.185428200000004,61.991799920000005,-0.008032317110650222,2.543176104931122,2013,7,60.40118493578827,60.114285,59.784286,58.459999
2013-07-08,60.015713,60.142857,58.664288,59.292858,52.337708,74534600,58.207570999999994,62.010857079999994,-0.005677710753463683,2.5382450842023885,2013,7,60.32967997218828,59.631428,60.114285,59.784286
2013-07-09,59.085712,60.5,58.625713,60.335712,53.258228,88146100,58.4905708,62.025571359999994,0.017588189120517628,2.495895121289856,2013,7,60.33006913527291,59.292858,59.631428,60.114285
2013-07-10,59.942856,60.685715,59.75,60.104286,53.053955,70351400,58.749142400000004,61.998742820000004,-0.003835638833598276,2.468275212043299,2013,7,60.3155024813842,60.335712,59.292858,59.631428
2013-07-11,60.421429,61.17857,60.167141,61.041428,53.881161,81573100,59.16657100000001,61.954485700000006,0.015591932994595492,2.41545472368527,2013,7,60.36233638581143,60.104286,60.335712,59.292858
2013-07-12,61.092857,61.398571,60.487144,60.93,53.782806,69890800,59.634142600000004,61.91797142,-0.001825448775543137,2.310818970798943,2013,7,60.398959844791634,61.041428,60.104286,60.335712
2013-07-15,60.715714,61.637142,60.685715,61.062859,53.900089,60479300,60.075714100000006,61.86631432,0.0021805186279337807,2.2113012617563657,2013,7,60.44179204835379,60.93,61.041428,60.104286
2013-07-16,60.931427,61.529999,60.595715,61.457142,54.248123,54134500,60.3754284,61.80979996,0.006457001955967989,2.0978083717377087,2013,7,60.507298496847554,61.062859,60.93,61.041428
2013-07-17,61.385715,61.745716,61.174286,61.472858,54.261986,49747600,60.5442856,61.72294288,0.00025572292313902345,1.986892563147964,2013,7,60.56959265834167,61.457142,61.062859,60.93
2013-07-18,61.91143,62.124287,61.515713,61.68,54.444832,54719700,60.70085710000001,61.646085719999995,0.0033696497403781223,1.9092181163203947,2013,7,60.6412318416749,61.472858,61.457142,61.062859
2013-07-19,61.871429,61.997143,60.621429,60.707142,53.586102,67180400,60.808428500000005,61.53497144,-0.01577266536964983,1.8596547772776362,2013,7,60.64548410995396,61.68,61.472858,61.457142
2013-07-22,61.351429,61.392857,60.781429,60.901428,53.757599,51949100,60.9692855,61.447942940000004,0.003200381266507346,1.7838382769978445,2013,7,60.66199661898928,60.707142,61.68,61.472858
2013-07-23,60.857143,60.994286,59.815716,59.855713,52.834541,92348900,60.9212856,61.350857219999995,-0.017170615441069792,1.7188092450533798,2013,7,60.60997832098971,60.901428,60.707142,61.68
2013-07-24,62.704285,63.512856,62.18,62.93,55.548214,147984200,61.203857000000006,61.310200019999996,0.051361630259086466,1.740747162228843,2013,7,60.75965713899108,59.855713,60.901428,60.707142
2013-07-25,62.957142,63.057144,62.258572,62.642857,55.294762,57373400,61.363999899999996,61.2948857,-0.00456289528047038,1.7777676748800273,2013,7,60.881153904218,62.93,59.855713,60.901428
2013-07-26,62.185715,63.005714,62.048573,62.998573,55.608746,50038100,61.5708572,61.32957144,0.005678476637807295,1.8124881818390082,2013,7,61.017761587817404,62.642857,62.93,59.855713
2013-07-29,62.971428,64.284286,62.885715,63.970001,56.466217,62014400,61.8615714,61.36731428,0.015419841335136297,1.9303852698490382,2013,7,61.20822864666863,62.998573,62.642857,62.93
2013-07-30,64.279999,65.307144,64.175713,64.760002,57.163551,77355600,62.1918574,61.42462858,0.012349554285609576,2.0855224567162973,2013,7,61.43737531462632,63.970001,62.998573,62.642857
2013-07-31,64.998573,65.334282,64.204285,64.647141,57.063919,80739400,62.50928570000001,61.452057100000005,-0.0017427578214095352,2.218256402271106,2013,7,61.644456971747914,64.760002,63.970001,62.998573
2013-08-01,65.10714,65.257141,64.751427,65.239998,57.587246,51562700,62.865285500000006,61.50068564,0.009170660772144457,2.386405146392205,2013,8,61.87642736066814,64.647141,64.760002,63.970001
2013-08-02,65.43,66.121429,65.237144,66.077141,58.326183,68695900,63.402285400000004,61.56122848,0.012831744722003213,2.578910721687791,2013,8,62.147441143851644,65.239998,64.647141,64.760002
2013-08-05,66.384285,67.238571,66.021431,67.064285,59.197529,79713900,64.0185711,61.639257040000004,0.014939266213106928,2.797887009628621,2013,8,62.464656876507256,66.077141,65.239998,64.647141
2013-08-06,66.860001,67.412857,66.024284,66.464287,58.667927,83714400,64.6794285,61.69668564,-0.008946609957893426,2.881708116080795,2013,8,62.72269752963649,67.064285,66.077141,65.239998
2013-08-07,66.257141,66.714287,65.96714,66.425713,58.633869,74714500,65.0289998,61.76394272,-0.0005803718318680984,2.9303188484252334,2013,8,62.96160175353149,66.464287,67.064285,66.077141
2013-08-08,66.265717,66.300003,65.421425,65.858574,58.517097,63944300,65.3505715,61.809828499999995,-0.008537943732722875,2.8825633853566712,2013,8,63.14850318878795,66.425713,66.464287,67.064285
2013-08-09,65.519997,65.779999,64.807144,64.921425,57.684414,66716300,65.5428567,61.81802842,-0.014229718973265415,2.7207392678200826,2013,8,63.26288524112446,65.858574,66.425713,66.464287
2013-08-12,65.265717,66.949997,65.232857,66.765717,59.323116,91108500,65.8224283,61.86839982000001,0.028408064055895244,2.627910906198384,2013,8,63.48887438685881,64.921425,65.858574,66.425713
2013-08-13,67.277145,70.665718,66.864288,69.938568,62.142277,220485300,66.3402849,61.97939972,0.04752215871507848,2.8339256024224753,2013,8,63.904983652223535,66.765717,64.921425,65.858574
2013-08-14,71.125717,72.035713,70.485718,71.214287,63.275768,189093100,66.99699949999999,62.11994264,0.018240565062756176,3.1425120098862003,2013,8,64.37655161014541,69.938568,66.765717,64.921425
2013-08-15,70.917145,71.771431,69.868568,71.129997,63.200893,122573500,67.58599939999999,62.27079971999999,-0.0011836108111282773,3.385544913373982,2013,8,64.8122577643303,71.214287,69.938568,66.765717
2013-08-16,71.449997,71.848572,71.265717,71.761429,63.76194,90576500,68.1544282,62.453285460000004,0.00887715488023999,3.5983840085011134,2013,8,65.2605913924387,71.129997,71.214287,69.938568
2013-08-19,72.048569,73.391426,72.0,72.534286,64.448639,127629600,68.7014283,62.64165688,0.010769810617901499,3.7925137663052753,2013,8,65.72986201228203,71.761429,71.129997,71.214287
2013-08-20,72.815712,72.938568,71.545715,71.581429,63.60202,89672100,69.2131425,62.819314059999996,-0.01313664271817594,3.9140875840637777,2013,8,66.10738246310304,72.534286,71.761429,71.129997
2013-08-21,71.941429,72.449997,71.599998,71.765717,63.765739,83969900,69.7471429,63.00434268000001,0.002574522506389121,3.9957021924918696,2013,8,66.47243630419362,71.581429,72.534286,71.761429
2013-08-22,72.139999,72.227142,71.171425,71.851425,63.841904,61051900,70.34642799999999,63.20654262,0.0011942749767275274,4.0824158085801825,2013,8,66.81946783295574,71.765717,71.581429,72.534286
2013-08-23,71.895714,71.907143,71.335716,71.574287,63.595646,55682900,71.0117142,63.39242838,-0.0038570981716786745,4.117129292862935,2013,8,67.12623035986215,71.851425,71.765717,71.581429
2013-08-26,71.535713,72.885712,71.5,71.852859,63.843174,82741400,71.52042839999999,63.60077126,0.003892068110996405,4.138421332212149,2013,8,67.43117414309715,71.574287,71.851425,71.765717
2013-08-27,71.14286,71.78714,69.471428,69.798569,62.017876,106047200,71.5064285,63.762456900000004,-0.028590233271023946,4.074495486752663,2013,8,67.58390929515555,71.852859,71.574287,71.851425
2013-08-28,69.428574,70.828575,69.428574,70.128571,62.311089,76902000,71.3978569,63.93139978,0.004727919278688875,3.998849287304701,2013,8,67.7480810180489,69.798569,71.852859,71.574287
2013-08-29,70.235718,70.928574,70.16143,70.242859,62.412655,59914400,71.3091431,64.12768556,0.001629692411670547,3.9130635947256467,2013,8,67.90903443623942,70.128571,69.798569,71.852859
2013-08-30,70.285713,70.421425,69.5,69.602859,61.84399,68074300,71.0932861,64.32877128,-0.009111246454248101,3.732786945977048,2013,8,68.0183134403531,70.242859,70.128571,69.798569
2013-09-03,70.442856,71.514282,69.621429,69.797142,62.016617,82982200,70.8195717,64.54328552,0.002791307753608141,3.534488216022085,2013,9,68.13307657323362,69.602859,70.242859,70.128571
2013-09-04,71.365715,71.748573,70.897141,71.241432,63.299889,86258200,70.785572,64.81799988,0.02069268108427713,3.2464133790932275,2013,9,68.33361563302513,69.797142,69.602859,70.242859
2013-09-05,71.464287,71.525711,70.519997,70.752853,62.86578,59091900,70.6842856,65.08268554,-0.0068580738242319805,3.1179874054013967,2013,9,68.48969546315264,71.241432,69.797142,69.602859
2013-09-06,71.205711,71.339996,69.992859,71.174286,63.240242,89881400,70.61657169999998,65.36882842,0.005956409983919553,2.951201348453271,2013,9,68.66289485262676,70.752853,71.241432,69.797142
2013-09-09,72.14286,72.559998,71.925713,72.309998,64.249352,85171800,70.6901428,65.6899427,0.015956774051797185,2.809393432546773,2013,9,68.89819182987678,71.174286,70.752853,71.241432
2013-09-10,72.314285,72.492859,69.928574,70.662857,62.785843,185798900,70.5711426,65.97025696,-0.022778883218887547,2.650746301443929,2013,9,69.01204119569122,72.309998,71.174286,70.752853
2013-09-11,66.715714,67.669998,66.401428,66.815712,59.367546,224674100,70.2728569,66.13737122,-0.05444366621066565,2.5540183164138264,2013,9,68.87034253790462,70.662857,72.309998,71.174286
2013-09-12,66.928574,67.914284,66.572861,67.527145,59.999676,101012800,70.0127143,66.2922284,0.010647690172036262,2.4209084851051137,2013,9,68.78368463223332,66.815712,70.662857,72.309998
